age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,1,1,0,0,149,1,0,0,15,5,242,11,-1,0,3,0
22,8,2,1,0,2589,1,0,0,15,5,239,0,352,1,1,0
60,1,1,0,0,38,1,0,0,15,5,109,2,373,1,1,0
60,4,2,2,0,560,0,0,0,15,5,730,38,-1,0,3,1
30,2,1,2,0,3037,1,0,0,15,5,10,38,175,7,1,0
35,4,2,2,0,6781,1,0,0,15,5,19,43,-1,0,3,0
38,9,2,1,0,553,1,0,0,15,5,178,11,270,8,1,0
58,3,1,0,0,260,1,0,1,15,5,71,38,364,3,0,0
50,5,1,0,0,172,1,1,0,15,5,7,43,-1,0,3,0
32,1,1,1,0,2,1,0,0,15,5,16,47,309,1,0,0
32,7,1,1,0,180,1,0,1,15,5,45,11,-1,0,3,0
41,4,1,2,0,526,1,0,0,15,5,229,38,268,4,0,0
43,1,1,3,0,285,1,0,0,15,5,22,43,-1,0,3,0
24,0,2,1,0,926,1,1,0,15,5,191,0,-1,0,3,0
28,8,2,2,0,22,1,0,0,15,5,536,11,-1,0,3,1
29,7,1,1,0,6567,1,0,0,15,5,792,11,298,1,0,1
31,1,2,1,0,184,1,0,0,15,5,178,0,-1,0,3,0
55,1,1,1,0,1078,1,1,0,15,5,41,0,-1,0,3,0
47,6,1,3,0,14,1,0,0,15,5,142,0,-1,0,3,0
35,7,1,1,0,2791,1,0,0,15,5,45,0,-1,0,3,0
25,9,1,1,0,691,1,0,0,15,5,333,0,330,2,0,0
38,0,1,1,0,257,1,0,0,15,5,10,38,-1,0,3,0
32,1,1,1,0,99,1,0,0,15,5,166,11,-1,0,3,0
34,1,1,1,0,2994,1,0,0,15,5,358,0,176,1,0,0
39,1,1,0,0,-50,1,0,0,15,5,100,0,-1,0,3,0
33,7,1,1,0,624,1,0,0,15,5,423,0,-1,0,3,0
29,0,2,1,0,405,1,0,0,15,5,84,0,345,1,1,0
30,7,1,1,0,683,1,0,0,15,5,66,0,-1,0,3,0
39,2,1,1,0,2139,1,0,0,15,5,576,33,371,1,0,1
44,1,1,1,0,167,1,0,0,15,5,79,11,373,1,0,0
53,4,0,2,0,50,1,0,0,15,5,669,0,337,3,0,1
27,7,1,1,0,311,1,0,0,15,5,50,0,352,1,0,0
39,2,1,1,0,680,1,0,0,15,5,135,0,361,2,0,0
31,8,1,1,0,147,1,0,0,15,5,456,0,-1,0,3,0
33,4,1,0,0,142,1,0,0,15,5,87,0,368,1,0,0
32,4,2,2,0,435,1,1,0,15,5,676,22,-1,0,3,0
29,1,2,0,0,722,1,0,0,15,5,78,0,359,1,0,0
49,6,1,1,0,505,1,0,1,15,5,354,11,-1,0,3,0
32,0,2,1,0,6042,1,0,0,15,5,183,0,361,1,0,0
42,1,1,1,0,505,1,0,0,15,5,117,0,-1,0,3,0
55,7,1,0,0,-747,1,0,0,15,5,265,45,-1,0,3,0
49,0,0,1,0,132,1,0,0,15,5,98,0,350,1,0,0
26,9,2,1,0,626,1,0,0,15,5,412,11,-1,0,3,0
30,4,2,2,0,1692,1,0,0,15,5,251,0,-1,0,3,0
29,1,1,1,0,47,1,1,0,15,5,245,0,-1,0,3,0
54,10,1,1,0,582,1,0,0,15,5,693,38,372,2,0,1
29,8,2,2,0,80,1,0,0,15,5,15,38,361,1,0,0
34,0,2,1,0,6979,1,0,0,15,5,14,38,-1,0,3,0
25,1,2,2,0,1395,1,0,0,15,5,268,0,-1,0,3,0
26,7,2,1,0,212,1,0,0,15,5,144,11,352,1,1,0
31,1,2,1,0,210,1,1,0,15,5,166,0,-1,0,3,0
51,4,0,2,0,-227,1,0,0,15,5,404,0,-1,0,3,0
34,4,1,1,0,-285,1,0,0,15,5,192,0,276,3,0,0
34,9,2,1,0,194,1,1,0,15,5,1015,0,-1,0,3,1
27,7,2,1,0,353,1,0,0,15,5,663,0,-1,0,3,1
28,8,2,1,0,217,1,0,0,15,5,238,11,372,1,0,0
32,1,1,0,0,252,1,0,0,15,5,52,0,-1,0,3,0
23,7,1,1,0,2211,1,0,0,15,5,210,11,-1,0,3,0
42,1,0,1,0,198,0,0,0,15,5,133,0,-1,0,3,0
26,8,2,1,0,2138,1,0,0,15,5,18,46,371,1,1,0
39,0,1,1,0,-650,0,0,0,15,5,123,11,364,1,0,0
29,9,2,2,0,226,1,0,0,15,5,261,0,-1,0,3,0
52,1,1,0,0,134,1,0,0,15,5,81,11,295,3,0,0
36,0,1,1,0,1479,0,0,0,15,5,65,11,-1,0,3,0
28,7,2,1,0,341,1,0,0,15,5,437,22,347,3,1,1
37,7,2,1,0,1175,1,0,0,15,5,102,0,333,2,0,0
29,1,1,1,0,339,1,0,0,15,5,63,22,354,2,0,0
41,6,1,2,0,6000,1,0,0,15,5,217,43,178,1,0,0
29,4,2,2,0,1388,1,0,0,15,5,157,22,-1,0,3,0
32,1,1,0,0,2198,0,0,0,15,5,463,0,175,4,0,0
39,2,1,2,1,-172,1,0,0,15,5,562,11,-1,0,3,1
37,1,1,0,0,-212,1,0,0,15,5,189,22,352,1,1,0
30,9,1,0,0,95,1,0,0,15,5,220,11,298,1,0,0
39,9,2,1,0,12,1,0,0,15,5,500,11,352,2,0,0
27,1,2,3,0,-15,1,1,0,15,5,212,33,312,6,1,0
41,0,2,1,0,2002,1,0,0,15,5,172,11,350,1,0,0
32,7,1,1,0,118,1,0,0,15,5,20,43,-1,0,3,0
58,1,1,0,0,5431,1,1,0,15,5,327,22,374,1,0,0
41,0,0,1,0,2550,1,0,0,15,5,894,11,347,2,0,0
40,0,1,1,0,438,1,0,0,15,5,823,11,-1,0,3,0
28,1,1,1,0,2257,1,0,0,15,5,352,0,-1,0,3,0
21,8,2,1,0,126,1,0,1,15,5,52,0,-1,0,3,0
31,0,1,1,0,728,1,1,0,15,5,152,0,352,4,0,0
30,7,2,2,0,717,1,1,0,15,5,116,0,-1,0,3,0
34,7,2,1,0,4062,1,1,0,15,5,29,0,-1,0,3,0
60,5,0,1,0,-639,1,0,0,15,5,585,0,-1,0,3,1
27,0,2,2,0,144,1,0,0,15,5,95,0,-1,0,3,0
23,0,2,1,0,252,1,0,0,15,5,56,0,-1,0,3,0
22,0,2,1,0,118,1,0,0,15,5,564,22,-1,0,3,0
28,0,2,1,0,-215,1,0,0,15,5,188,0,360,3,0,0
25,0,2,2,0,1056,1,0,0,15,5,363,0,-1,0,3,0
52,1,1,0,0,2396,1,0,0,15,5,48,45,-1,0,3,0
32,7,1,1,0,3268,0,0,0,15,5,147,0,-1,0,3,0
33,7,0,1,0,2411,1,0,0,15,5,360,0,-1,0,3,0
41,1,1,1,0,49,1,0,0,15,5,342,11,-1,0,3,0
28,1,1,1,0,0,1,0,0,15,5,6,33,-1,0,3,0
23,8,2,1,0,556,1,0,0,15,5,170,11,-1,0,3,0
50,0,2,0,0,181,1,0,0,15,5,119,33,372,3,0,0
60,5,0,1,0,4974,1,0,0,15,5,80,33,-1,0,3,0
26,8,2,1,0,864,1,0,0,15,5,659,0,-1,0,3,1
32,4,1,1,0,134,1,1,0,15,5,532,22,-1,0,3,1
39,1,1,0,0,2288,1,0,0,15,5,265,0,-1,0,3,0
40,4,1,2,0,592,1,0,1,15,5,15,2,-1,0,3,0
48,1,2,0,0,244,1,0,0,15,5,54,38,-1,0,3,0
40,0,2,1,0,50,0,0,0,15,5,837,0,-1,0,3,1
33,1,1,1,0,1,1,0,0,15,5,67,33,178,3,0,0
46,4,1,2,0,2851,1,1,0,15,5,77,33,-1,0,3,0
30,4,2,1,0,340,1,0,0,15,5,136,11,361,1,1,0
41,7,1,1,0,2399,1,0,0,15,5,303,11,351,2,0,0
38,2,1,2,0,2069,1,0,0,15,5,358,45,-1,0,3,0
34,1,0,1,0,1614,1,0,0,15,5,228,11,297,1,1,0
33,1,1,0,0,35,0,0,0,15,5,47,22,-1,0,3,0
39,1,1,0,0,315,1,0,0,15,5,259,22,353,3,0,0
25,0,2,1,0,507,1,0,0,15,5,832,0,367,3,0,1
23,1,2,0,0,8627,1,0,0,15,5,169,0,346,1,0,0
21,0,2,1,0,66,1,0,0,15,5,31,0,330,2,0,0
22,8,2,1,0,4038,1,0,0,15,5,1380,0,-1,0,3,0
28,9,2,2,0,372,1,1,0,15,5,201,22,294,2,2,0
42,7,1,1,0,1370,1,0,0,15,5,36,11,-1,0,3,0
44,1,1,0,0,-101,1,0,0,15,5,679,0,366,4,0,1
33,4,1,2,0,287,1,0,0,15,5,199,11,274,3,1,0
41,1,1,0,0,89,1,0,0,15,5,58,22,359,2,1,0
52,9,1,0,0,-50,1,0,0,15,5,129,11,-1,0,3,0
47,1,1,0,0,-290,1,0,0,15,5,495,0,-1,0,3,0
27,1,2,1,0,940,1,0,0,15,5,141,0,343,3,0,0
33,1,2,0,0,165,1,0,0,15,5,139,11,-1,0,3,0
41,1,0,1,0,2540,1,0,0,15,5,82,11,366,1,0,0
48,1,1,1,0,480,1,0,0,15,5,830,0,352,2,0,1
37,2,2,1,0,-22,1,0,0,15,5,317,0,-1,0,3,1
35,9,2,1,0,1501,1,0,0,15,5,26,0,357,1,1,0
39,0,0,1,0,878,1,0,0,15,5,611,38,-1,0,3,1
46,4,1,2,0,810,1,1,0,15,5,33,11,176,1,1,0
52,9,0,1,0,144,1,0,0,15,5,362,0,-1,0,3,0
40,0,1,1,0,2574,1,0,0,15,5,432,0,176,1,0,1
26,1,2,0,0,17,1,0,0,15,5,86,11,367,2,0,0
25,9,2,1,0,173,1,0,0,15,5,186,11,-1,0,3,0
33,1,1,0,0,309,1,0,0,15,5,42,33,-1,0,3,0
24,1,2,1,0,833,1,0,0,15,5,956,0,-1,0,3,1
27,1,2,1,0,20,1,0,0,15,5,175,0,364,3,1,0
30,4,2,2,0,1761,1,0,0,15,5,229,11,294,1,1,0
29,9,2,2,0,940,1,0,0,15,5,757,0,330,1,0,0
48,7,1,1,0,975,1,1,0,15,5,521,11,-1,0,3,0
25,8,2,1,0,1919,1,0,0,15,5,264,0,351,4,0,0
31,0,2,1,0,-1,1,0,0,15,5,99,0,352,1,0,0
42,2,1,1,0,169,1,0,1,15,5,87,33,-1,0,3,0
26,2,2,2,0,255,1,0,0,15,5,401,0,-1,0,3,0
51,9,1,1,0,1174,1,0,0,15,5,301,0,-1,0,3,0
26,7,2,1,0,46,1,0,0,15,5,17,22,351,6,1,0
58,1,1,0,0,66,1,0,0,15,5,184,33,-1,0,3,0
30,1,1,1,0,3,0,0,0,15,5,42,11,297,1,0,0
36,1,2,1,0,103,1,0,0,15,5,200,38,-1,0,3,0
49,1,1,1,0,1230,1,1,0,15,5,167,11,373,3,0,0
37,0,2,1,0,309,1,0,0,15,5,58,22,-1,0,3,0
38,1,0,1,0,226,1,0,0,15,5,167,33,-1,0,3,0
39,9,2,1,0,400,1,0,0,15,5,237,11,-1,0,3,0
31,4,1,2,0,527,1,1,0,15,5,98,11,359,1,0,0
40,7,1,1,0,771,1,0,0,15,5,173,33,-1,0,3,0
46,7,1,3,0,72,1,0,0,15,5,165,22,-1,0,3,0
31,4,2,2,0,2734,1,0,0,15,5,858,22,-1,0,3,1
29,1,1,1,0,-114,1,0,0,15,5,132,11,359,2,0,0
57,4,1,1,0,39,1,0,0,15,5,114,11,-1,0,3,0
33,9,2,1,0,1064,1,0,0,15,5,173,11,-1,0,3,0
56,5,0,2,0,-458,1,0,0,15,5,406,33,296,3,0,0
42,0,0,1,0,241,1,0,0,15,5,1012,22,-1,0,3,1
31,4,2,2,0,74,1,1,0,15,5,13,2,-1,0,3,0
30,9,2,1,0,-109,1,0,0,15,5,73,11,297,2,1,0
35,0,0,1,0,-133,1,0,0,15,5,160,11,-1,0,3,0
34,1,0,0,0,390,1,0,0,15,5,372,11,371,2,2,0
34,1,0,0,0,0,1,0,0,15,5,206,38,-1,0,3,0
34,4,2,2,0,2360,1,0,0,15,5,137,11,176,1,0,0
51,1,1,0,0,129,1,0,0,15,5,611,11,-1,0,3,1
49,1,1,1,0,598,1,0,0,15,5,219,43,-1,0,3,0
45,10,1,1,0,-407,1,0,0,15,5,320,22,371,2,0,0
59,6,1,0,0,671,1,0,0,15,5,57,11,332,3,0,0
52,1,0,0,0,29,1,0,0,15,5,223,11,298,1,0,0
32,7,0,1,0,-34,1,0,0,15,5,147,11,-1,0,3,0
29,8,2,1,0,949,1,0,0,15,5,109,11,352,1,2,0
40,1,1,1,0,1145,1,0,0,15,5,175,33,-1,0,3,0
31,9,1,1,0,84,0,0,0,15,5,264,11,-1,0,3,0
33,9,0,1,0,855,1,0,0,15,5,124,22,-1,0,3,0
28,4,2,2,0,41,1,0,0,15,5,885,22,352,2,1,1
32,4,1,2,0,3387,1,0,0,15,5,1111,38,-1,0,3,1
26,7,2,1,1,-162,1,0,0,15,5,44,11,-1,0,3,0
49,6,1,1,0,2576,1,0,0,15,5,64,43,-1,0,3,0
29,1,1,1,0,25,1,0,0,15,5,50,38,-1,0,3,0
27,6,2,2,0,362,1,0,0,15,5,76,11,-1,0,3,0
38,9,1,2,0,432,1,0,0,15,5,10,11,373,1,1,0
43,1,1,1,0,5997,1,0,0,15,5,270,22,-1,0,3,0
28,1,1,0,0,278,1,1,1,15,5,31,47,373,4,1,0
28,9,2,2,0,-594,1,1,0,15,5,296,11,353,2,1,0
36,9,1,2,0,530,1,0,0,15,5,239,11,-1,0,3,0
57,9,1,1,0,225,1,0,1,15,5,22,45,337,12,0,0
36,0,2,1,0,148,1,0,0,15,5,1357,33,374,2,0,1
30,0,1,0,0,624,1,0,0,15,5,212,11,368,1,0,0
27,4,2,2,0,7944,1,0,0,15,5,99,22,346,1,1,0
38,7,2,1,0,70,1,0,0,15,5,150,22,-1,0,3,0
30,4,2,2,0,9,1,1,0,15,5,582,11,-1,0,3,0
36,1,1,1,0,249,1,0,0,15,5,709,38,-1,0,3,1
30,9,2,1,0,1395,1,0,0,15,5,199,11,354,1,0,0
55,7,1,1,0,841,1,0,0,15,5,140,47,372,4,0,0
33,4,1,2,0,2044,1,0,0,15,5,102,22,177,1,0,0
40,7,2,1,0,65,1,0,0,15,5,15,22,-1,0,3,0
24,1,0,1,0,513,1,0,0,15,5,61,22,-1,0,3,0
44,7,0,1,0,-2,1,0,0,15,5,152,38,-1,0,3,0
33,0,1,1,0,1293,1,0,0,15,5,245,47,373,2,0,0
38,6,2,2,0,5774,1,0,0,15,5,406,33,359,5,1,1
26,7,2,1,0,0,1,0,0,15,5,23,46,-1,0,3,0
33,9,1,1,0,-204,0,0,0,15,5,297,22,-1,0,3,0
44,1,0,0,0,-97,1,1,0,15,5,197,22,288,4,0,0
32,1,0,1,0,201,1,0,0,15,5,63,46,365,24,1,0
26,0,2,1,0,140,1,0,0,15,5,103,38,-1,0,3,0
40,4,1,2,0,-1212,1,0,0,15,5,1259,11,333,18,0,0
34,4,2,2,0,-184,1,1,0,15,5,80,22,352,1,1,0
25,1,2,1,0,381,1,0,0,15,5,951,0,-1,0,3,0
27,1,1,1,0,5854,0,0,0,15,5,255,11,-1,0,3,0
45,7,1,1,0,-1621,1,1,0,15,5,8,11,346,5,0,0
37,0,1,1,0,-557,1,1,0,15,5,284,6,-1,0,3,0
44,7,2,1,0,532,1,0,0,15,5,550,11,340,2,0,0
41,0,2,1,0,90,1,0,0,15,5,77,11,347,4,0,0
34,9,1,1,0,393,1,0,0,15,5,314,11,177,6,1,0
33,4,1,2,0,3301,1,0,0,15,5,536,11,-1,0,3,0
25,7,1,1,0,806,1,1,0,15,5,193,11,-1,0,3,0
30,9,1,1,0,-910,1,0,0,15,5,124,11,298,1,0,0
39,9,2,2,0,1674,0,0,0,15,5,12,1,178,1,0,0
31,9,2,2,0,6138,1,0,0,15,5,134,38,-1,0,3,0
34,9,1,1,0,656,1,0,0,15,5,10,45,372,1,1,0
54,0,0,1,0,-394,1,0,0,15,5,895,38,365,2,0,0
38,4,1,2,0,8,1,0,0,15,5,17,46,-1,0,3,0
34,10,1,1,0,-16,1,0,0,15,5,212,22,364,2,1,0
56,9,2,1,0,751,1,0,0,15,5,43,46,177,5,0,0
40,1,1,1,0,5,1,0,0,15,5,364,11,-1,0,3,0
39,7,2,1,0,315,1,0,0,15,5,14,22,-1,0,3,0
28,7,2,1,0,118,1,1,0,15,5,376,22,368,1,0,0
28,1,2,1,0,3412,1,0,0,15,5,22,33,-1,0,3,0
58,1,1,1,0,238,0,0,0,15,5,122,46,-1,0,3,0
35,2,1,1,0,4872,1,0,0,15,5,34,22,-1,0,3,0
36,8,2,1,0,3551,1,0,1,15,5,134,47,-1,0,3,0
40,1,0,1,0,0,1,0,0,15,5,21,11,-1,0,3,0
30,1,1,1,0,-99,1,0,0,15,5,144,38,-1,0,3,0
43,7,0,1,0,7816,1,0,1,15,5,16,22,-1,0,3,0
40,0,1,1,0,0,1,0,0,15,5,13,46,366,7,1,0
60,1,1,0,0,14,1,1,0,15,5,781,33,178,3,0,0
41,1,2,1,0,6393,1,0,0,15,5,128,22,-1,0,3,0
39,7,1,1,0,435,1,0,0,15,5,411,43,175,3,1,0
31,3,0,0,0,168,1,0,0,15,5,266,22,-1,0,3,0
32,1,1,0,0,233,1,0,0,15,5,391,11,-1,0,3,0
48,1,1,1,0,1267,1,0,1,15,5,195,33,-1,0,3,0
48,1,1,0,0,108,1,0,1,15,5,74,38,367,7,1,0
36,1,1,0,0,49,1,0,0,15,5,232,11,365,5,1,0
30,0,0,1,0,891,0,0,0,15,5,340,11,368,1,0,0
31,1,1,1,0,1803,1,0,1,15,5,350,46,360,1,0,0
27,4,1,2,0,54,1,0,0,15,5,309,22,-1,0,3,0
43,9,2,1,0,-266,1,1,0,15,5,12,38,-1,0,3,0
28,1,2,1,0,-208,1,0,0,15,5,136,22,359,2,0,0
49,1,1,1,0,3309,1,0,0,15,5,349,11,-1,0,3,0
34,0,0,1,0,1268,1,0,0,15,5,259,22,-1,0,3,0
30,4,2,2,0,355,1,0,0,15,5,153,11,-1,0,3,0
32,1,2,1,0,138,1,0,0,15,5,215,11,-1,0,3,0
29,0,2,1,0,-349,1,0,0,15,5,233,33,-1,0,3,0
38,0,1,1,0,1852,1,0,0,15,5,298,11,-1,0,3,0
44,4,2,2,0,-1313,1,1,0,15,5,104,1,-1,0,3,0
38,4,1,2,0,676,0,0,0,15,5,59,22,-1,0,3,0
47,1,1,0,0,537,1,0,1,15,5,49,22,-1,0,3,0
36,7,1,1,0,-74,1,0,0,15,5,113,43,-1,0,3,0
36,7,2,1,0,0,1,0,0,15,5,1002,33,-1,0,3,1
27,1,2,0,0,-179,1,0,0,15,5,54,11,-1,0,3,0
24,0,2,1,0,290,1,0,0,15,5,80,22,368,4,0,0
35,1,0,1,0,1780,1,0,0,15,5,306,22,347,9,0,0
36,0,2,1,0,185,1,0,0,15,5,61,33,371,5,1,0
45,0,1,1,0,369,1,0,0,15,5,20,38,-1,0,3,0
45,1,2,0,0,116,1,0,0,15,5,16,38,365,1,0,0
32,0,1,1,0,337,0,0,0,15,5,51,22,368,1,0,0
29,2,1,1,0,422,1,0,0,15,5,69,22,361,2,0,0
40,1,1,0,0,1841,1,0,0,15,5,880,33,-1,0,3,1
27,9,1,1,0,2460,1,0,0,15,5,600,11,-1,0,3,0
31,9,1,2,0,165,0,0,0,15,5,218,33,-1,0,3,0
45,6,2,1,0,2762,1,0,0,15,5,18,43,-1,0,3,0
31,0,2,1,0,862,1,0,0,15,5,47,11,-1,0,3,0
33,4,1,1,0,1423,1,0,0,15,5,333,11,364,3,0,0
25,5,2,1,0,366,0,1,0,15,5,102,11,364,2,0,0
32,4,2,2,0,6248,1,0,0,15,5,64,22,371,2,0,0
41,4,1,2,0,30,1,0,0,15,5,101,33,291,6,0,0
37,1,1,0,0,-137,1,0,0,15,5,800,38,-1,0,3,0
29,1,2,1,0,244,1,0,0,15,5,19,11,-1,0,3,0
57,5,1,1,1,32,1,0,0,15,5,476,22,-1,0,3,0
54,4,1,2,0,284,1,1,1,15,5,65,38,-1,0,3,0
34,4,2,2,0,178,1,0,0,15,5,14,11,-1,0,3,0
29,1,2,1,0,7531,0,0,0,15,5,50,11,-1,0,3,0
45,0,1,1,0,72,1,1,0,15,5,262,11,352,2,0,0
33,0,2,1,0,5,1,0,0,15,5,934,11,368,2,0,1
39,4,2,2,0,11971,1,0,1,15,5,75,1,179,5,0,0
32,1,2,1,0,574,1,0,0,15,5,51,33,-1,0,3,0
30,0,1,2,0,-750,0,0,0,15,5,208,22,-1,0,3,0
35,6,1,1,0,-56,1,0,0,15,5,162,11,361,3,0,0
57,0,1,1,0,407,1,1,0,15,5,166,22,-1,0,3,0
40,1,1,1,0,187,1,0,0,15,5,53,22,-1,0,3,0
26,8,2,1,0,372,1,0,0,15,5,34,2,374,2,1,0
34,0,2,1,0,3160,0,0,0,15,5,22,46,331,13,0,0
45,1,1,0,0,302,1,0,1,15,5,258,22,-1,0,3,0
44,1,2,0,0,-234,1,1,0,15,5,71,22,347,1,0,0
40,4,2,2,0,269,1,0,0,15,5,11,46,-1,0,3,0
34,1,1,0,0,72,1,0,0,15,5,93,22,-1,0,3,0
34,0,1,1,0,-297,1,0,0,15,5,92,33,353,3,0,0
32,1,1,1,0,9714,1,0,0,15,5,1237,11,361,2,0,0
37,1,1,0,0,2120,1,0,0,15,5,655,22,175,4,0,1
46,7,1,1,0,-119,1,0,0,15,5,138,11,297,3,0,0
30,6,1,1,0,220,1,1,0,15,5,187,22,-1,0,3,0
36,0,1,1,0,2278,1,0,0,15,5,200,22,298,1,0,0
41,1,1,1,0,780,1,0,0,15,5,432,22,-1,0,3,0
41,7,0,1,0,5745,1,1,0,15,5,69,22,357,1,0,0
45,7,2,1,0,1378,1,0,0,15,5,25,38,372,2,0,0
55,9,0,2,0,525,1,0,0,15,5,28,46,366,4,1,0
37,1,0,1,0,625,1,0,0,15,5,68,33,359,2,0,0
34,4,2,2,0,1012,1,1,0,15,5,109,22,-1,0,3,0
25,2,2,2,0,16874,1,1,0,15,5,117,11,-1,0,3,0
29,0,1,1,0,252,1,0,0,15,5,1223,22,371,1,0,0
38,4,1,1,0,341,0,0,0,15,5,136,22,346,2,0,0
33,7,2,1,0,239,1,0,0,15,5,101,11,-1,0,3,0
40,0,0,1,0,952,1,0,0,15,5,126,11,333,1,0,0
43,1,1,0,0,-67,1,0,1,15,5,137,45,371,1,0,0
39,0,1,1,0,8,1,0,1,15,5,155,43,-1,0,3,0
23,1,1,0,0,531,1,0,0,15,5,509,22,345,9,1,0
27,0,1,1,0,1417,1,0,0,15,5,143,11,343,3,0,0
55,1,1,0,0,135,1,0,0,15,5,641,43,-1,0,3,0
29,9,2,1,0,-219,1,0,0,15,5,85,22,368,2,0,0
40,0,2,1,0,1112,1,0,0,15,5,104,11,-1,0,3,0
51,4,2,2,0,297,1,0,0,15,5,415,33,375,1,0,1
46,1,1,0,0,494,1,0,0,15,5,131,22,365,1,1,0
34,2,1,1,0,183,1,0,0,15,5,339,33,-1,0,3,0
39,1,1,1,0,11854,1,0,0,15,5,15,47,-1,0,3,0
34,7,0,1,0,89,1,0,0,15,5,1871,33,-1,0,3,1
50,6,1,1,0,358,1,1,0,15,5,315,22,367,3,0,0
45,1,1,0,0,1945,1,0,0,15,5,63,33,-1,0,3,0
35,9,2,2,0,13460,1,0,0,15,5,1068,22,-1,0,3,1
26,8,2,0,0,177,1,0,0,15,5,58,22,-1,0,3,0
39,9,2,1,0,-529,1,0,0,15,5,22,46,175,5,0,0
42,1,1,0,0,686,1,0,0,15,5,1326,43,175,3,0,0
34,9,1,2,0,11752,1,0,0,15,5,149,45,-1,0,3,0
33,1,2,0,0,-104,1,0,0,15,5,34,1,331,16,1,0
28,1,2,0,0,1518,1,0,0,15,5,204,22,359,3,0,0
29,4,2,2,0,1273,1,0,0,15,5,44,47,-1,0,3,0
31,0,2,1,0,320,1,0,0,15,5,376,11,-1,0,3,0
44,4,2,1,0,3684,1,0,0,15,5,31,38,179,3,0,0
47,7,1,1,0,223,0,0,0,15,5,133,11,-1,0,3,0
26,6,1,1,0,492,1,1,0,15,5,439,33,-1,0,3,0
27,0,2,2,0,3672,1,0,0,15,5,157,11,351,5,0,0
43,1,1,0,0,46,1,0,0,15,5,38,45,332,6,0,0
59,1,1,1,0,437,1,0,1,15,5,73,33,-1,0,3,0
56,1,1,0,0,827,1,0,1,15,5,462,33,-1,0,3,1
26,1,2,1,0,474,1,0,0,15,5,504,11,-1,0,3,0
28,8,1,2,0,327,1,0,0,15,5,104,22,-1,0,3,0
34,7,1,1,0,190,1,0,0,15,5,121,22,-1,0,3,0
30,9,1,1,0,3123,1,0,0,15,5,49,11,333,5,1,0
27,8,2,2,0,4869,1,0,0,15,5,258,11,343,4,1,0
33,9,2,1,0,930,1,0,0,15,5,163,38,359,1,0,0
42,1,1,0,0,-336,1,0,1,15,5,12,43,-1,0,3,0
33,0,2,0,0,-258,1,0,0,15,5,158,11,352,2,0,0
33,1,1,1,0,-63,1,0,0,15,5,126,11,350,1,0,0
32,6,1,1,0,329,1,0,1,15,5,166,33,-1,0,3,0
42,9,1,2,0,-378,1,1,0,15,5,11,45,330,2,0,0
33,1,2,0,0,577,1,0,0,15,5,59,33,-1,0,3,0
35,1,1,1,0,205,1,1,0,15,5,1313,45,312,1,0,1
35,4,1,2,1,-10,1,0,0,15,5,168,11,364,1,1,0
38,0,1,1,0,1949,1,0,0,15,5,157,22,-1,0,3,0
32,4,2,2,0,6542,1,0,0,15,5,1598,33,175,5,0,1
31,4,1,2,0,1010,1,0,0,15,5,385,22,364,9,1,0
38,2,1,1,0,157,0,1,0,15,5,57,2,366,1,1,0
24,1,2,1,0,1690,1,1,0,15,5,543,22,350,3,0,0
32,1,2,1,0,217,1,0,0,15,5,692,22,-1,0,3,1
33,4,1,2,0,5792,1,0,0,18,5,55,11,-1,0,3,0
37,1,1,1,0,2016,1,1,0,18,5,20,43,-1,0,3,0
33,0,2,2,0,701,1,0,0,18,5,59,11,-1,0,3,0
60,4,0,2,0,-4057,1,0,0,18,5,242,43,-1,0,3,0
38,1,1,0,0,1428,1,0,1,18,5,33,38,-1,0,3,0
26,7,1,1,0,0,1,0,0,18,5,130,33,-1,0,3,0
32,4,1,2,0,91,0,0,0,18,5,126,11,356,2,0,0
54,1,1,1,0,1777,1,0,0,18,5,13,38,178,6,2,0
56,7,1,1,0,6503,1,1,0,18,5,27,43,-1,0,3,0
38,9,1,1,0,525,1,1,1,18,5,15,45,178,1,1,0
52,0,1,1,0,2323,1,0,0,18,5,45,33,-1,0,3,0
38,4,0,2,0,4335,1,0,0,18,5,157,45,179,1,0,0
34,9,1,2,0,3743,1,0,0,18,5,722,33,-1,0,3,1
40,1,2,0,0,-21,0,0,0,18,5,68,11,368,3,0,0
34,1,2,2,0,-303,1,0,0,18,5,17,38,355,2,0,0
51,9,1,1,0,614,1,0,0,18,5,9,33,-1,0,3,0
47,1,2,0,0,159,1,0,0,18,5,7,43,357,13,1,0
57,1,1,1,0,1521,1,1,0,18,5,102,11,178,5,0,0
22,7,2,1,0,250,1,0,0,18,5,117,22,-1,0,3,0
39,7,1,1,0,117,1,0,0,18,5,1032,11,-1,0,3,1
28,1,2,1,0,171,1,0,0,18,5,523,11,-1,0,3,0
24,1,2,1,0,6,1,0,0,18,5,16,1,-1,0,3,0
25,7,2,1,0,-141,1,0,0,18,5,113,11,348,2,0,0
59,1,1,1,0,32,1,0,0,18,5,201,38,-1,0,3,0
37,1,1,1,0,91,1,0,0,18,5,8,38,-1,0,3,0
36,1,1,0,0,0,1,0,0,18,5,8,45,-1,0,3,0
29,1,1,1,0,-493,1,0,0,18,5,536,11,334,4,0,1
29,7,2,1,0,-79,1,1,0,18,5,16,33,355,4,1,0
28,0,2,1,0,3029,1,0,0,18,5,58,43,-1,0,3,0
